spid,rating,COMMEQTA,LLPLOANS,COSTTOINCOME,ROE,LIQASSTA,SIZE
295380,8,0.140534,0.0237,0.698062,0.050345,0.060418,14.851543
354854,6,0.01499,0.054878,0.416101,-0.255886,0.03656,18.958463
377849,10,0.072124,0.029271,0.706509,0.011372,0.040837,15.728097
360972,4,0.045862,0.059479,0.587244,0.178568,0.569053,21.141315
223120,10,0.06267,0.017206,1.775866,0.05297,0.170211,16.372574
379791,7,0.051741,0.034418,0.385549,0.027924,0.061097,15.755851
397088,7,0.019752,0.002699,0.824479,0.341467,0.079329,19.267171
256254,8,0.29278,0.025504,0.67368,0.184485,0.189419,11.390021
335008,7,0.148649,0.04142,0.449578,0.209591,0.375873,18.833392
344136,9,0.058236,0.029911,0.523964,-0.039175,0.230319,16.69886
253989,6,0.124158,0.035675,0.747632,0.147184,0.536763,20.17662
133329,10,0.058863,0.009733,2.150385,0.054507,0.175551,16.485724
155346,4,0.131827,0.011201,0.46901,-0.018787,0.362468,18.083464
186629,10,0.115615,0.040268,2.219777,0.151359,0.141597,15.928907
128542,2,0.093379,0.002738,0.632089,0.072227,0.31353,21.09929
300684,7,0.126514,0.028169,0.568884,0.072111,0.202173,17.737292
151489,8,0.16356,0.014835,0.476135,0.131435,0.143823,12.452629
286366,10,0.094094,0.016277,0.688195,0.143399,0.056105,16.141863
100649,8,0.068153,0.023054,0.668798,-0.055738,0.027,18.043504
123292,4,0.119431,0.066121,0.510684,0.027143,0.25962,20.678321
272651,10,0.140103,0.040446,1.286975,-0.06994,0.137214,16.41596
157661,5,0.164127,0.001971,0.802877,-0.104327,0.555777,19.282526
252011,4,0.191414,0.054742,0.564044,0.021317,0.381045,18.827027
379146,8,0.086835,0.001476,0.557216,0.094784,0.136083,16.969111
349189,3,0.030458,0.011403,0.327409,0.1208,0.316495,17.091421
208762,3,0.094752,0.010624,0.358625,0.018222,0.485103,19.844206
203972,10,0.097004,0.037385,1.414501,-0.15174,0.183921,16.307993
161752,9,0.070223,0.003978,0.388403,0.094203,0.02974,17.182858
156620,1,0.086026,0.001121,0.460828,0.060667,0.60383,18.997968
323835,6,0.047595,0.059218,0.478027,-0.099612,0.286138,15.667782
182487,7,0.147621,0.051706,0.62851,0.00548,0.246066,16.963056
287707,5,0.128052,0.015374,1.010582,0.160275,0.071376,19.819806
308102,6,0.064422,0.005454,1.188593,-0.292081,0.191434,20.418269
367718,1,0.055227,0.001346,0.253375,0.055164,0.705318,18.033006
294132,3,0.040545,0.003627,0.170139,0.133006,0.275561,19.251323
278578,7,0.082553,0.024721,0.406773,0.309106,0.227384,16.408359
390758,2,0.056783,0.005357,0.475501,0.197728,0.22033,18.80497
224142,7,0.168957,0.050101,0.387065,0.351184,0.047691,16.936877
192567,9,0.090066,0.003223,0.458604,-0.046398,0.298348,16.816641
381024,3,0.140465,0.00441,0.8671,0.089249,0.150974,19.463676
320668,7,0.06232,0.055672,0.830541,0.323575,0.396462,15.937697
171305,3,0.062086,0.008672,0.099052,0.073431,0.234279,19.667765
342775,4,0.22982,0.026998,0.724517,0.029651,0.25542,20.278128
109470,5,0.105793,0.003837,0.476365,0.040304,0.366397,17.398145
351712,8,0.108155,0.004617,0.410326,-0.042837,0.138317,12.619277
202698,10,0.067067,0.018378,0.886421,0.12318,0.047314,15.996638
102300,7,0.100611,0.051958,0.40596,0.311485,0.305854,18.992905
136541,2,0.051316,0.004887,0.52668,0.123031,0.073574,18.784469
358500,4,0.12604,0.04865,0.471014,0.106878,0.27211,15.430659
368012,8,0.243613,0.000317,0.414786,0.121965,0.078587,15.677656
379993,8,0.246908,0.021232,0.84456,0.07792,0.034419,16.221228
185728,5,0.091291,0.017364,0.890569,0.054613,0.474495,18.459871
201507,5,0.115262,0.013913,1.037532,-0.077995,0.250706,15.970774
385717,3,0.026305,6e-05,0.053774,0.092316,0.241188,18.890769
394725,10,0.150209,0.018608,1.277207,-0.015904,0.050189,16.323936
178592,7,0.12673,0.020892,0.377977,-0.053746,0.15919,18.240754
185670,6,0.069151,0.084972,0.385293,-0.431526,0.757609,20.34209
225559,3,0.039654,-0.000929,0.413772,0.015064,0.275687,17.180277
206906,1,0.065397,0.000722,0.449708,0.094392,0.148464,18.664597
289715,6,0.043313,0.056982,1.489319,-0.468466,0.661408,16.083207
160993,4,0.205335,0.024217,0.753017,-0.048362,0.376102,18.82035
271643,8,0.081544,0.00376,0.709923,-0.034845,0.139609,13.852405
199820,9,0.053804,0.024889,0.741971,0.236275,0.344292,18.136312
196524,10,0.052264,0.029281,0.929816,0.13565,0.043755,16.138494
360550,2,0.029634,0.007887,0.699776,0.054653,0.412059,20.991411
230040,2,0.036141,3.1e-05,0.639722,0.179108,0.152975,20.339361
303884,8,0.20304,0.006238,0.642756,0.128294,0.10358,12.844825
257241,9,0.063986,0.014593,0.617202,0.188008,0.098715,15.946657
255166,3,0.157787,0.001711,0.657977,0.197839,0.198569,20.073393
348842,5,0.067041,0.00469,0.465146,-0.012173,0.243277,19.780568
279314,8,0.067207,0.01987,0.703612,0.121498,0.042123,11.735519
218460,3,0.026773,0.010404,0.777845,0.003663,0.347593,17.028226
116266,9,0.026419,0.015406,0.599891,0.170915,0.495183,17.233609
301611,9,0.040548,0.001495,0.778852,0.172748,0.137344,17.749875
140987,6,0.069483,0.004283,0.927982,-0.398348,0.396684,20.720884
372010,4,0.243482,0.018648,0.72764,0.090582,0.042823,17.656276
364679,3,0.135573,0.012053,0.839385,-0.018052,0.463187,17.290868
336270,8,0.291439,0.004459,0.406637,0.122087,0.070984,13.733783
151636,2,0.078239,0.003558,0.69267,0.144316,0.152872,17.473652
222629,5,0.129146,0.011424,0.992802,0.03963,0.5063,19.016314
233966,9,0.084074,0.017523,0.525146,-0.000749,0.074449,17.136847
315720,9,0.02995,0.030382,0.843736,0.216219,0.351576,18.362933
214149,10,0.112735,0.018917,1.19269,0.100076,0.192485,15.710362
361417,4,0.198019,0.049716,0.66459,0.167501,0.027411,19.314486
336844,5,0.013226,0.00102,0.523672,0.159076,0.681475,17.600025
400013,2,0.064005,0.002673,0.584979,0.065116,0.419678,16.447724
377948,9,0.063398,0.002793,0.813791,0.130402,0.36764,17.634568
215399,8,0.190421,0.022098,0.419629,-0.012395,0.066479,17.961067
214258,7,0.154478,0.004573,0.763794,0.187503,0.086352,19.432003
349877,5,0.018627,0.01681,0.390066,0.082777,0.485506,21.209319
371317,8,0.272717,0.022678,0.715447,-0.082846,0.079715,17.194131
200184,9,0.103237,0.014109,0.800856,0.133172,0.294706,19.207605
123524,4,0.047121,0.047274,0.705934,0.182797,0.078123,19.328415
282321,7,0.164389,0.024366,0.651316,-0.069045,0.059021,16.1192
301432,1,0.088665,0.00283,0.519928,0.096169,0.488219,18.22355
107889,5,0.137933,0.008376,0.905352,0.134997,0.531505,18.003375
400331,4,0.266627,0.02956,0.575754,0.014323,0.166997,19.181321
233685,6,0.097558,0.092115,1.16638,0.240554,0.435645,20.049925
139248,1,0.067056,0.000807,0.435352,0.112833,0.587935,18.981251
369469,6,0.113544,0.052293,0.245365,-0.420496,0.03761,16.985105
142968,6,0.05232,0.060949,1.009472,-0.281623,0.403359,19.282518
173449,9,0.079406,0.000954,0.576625,0.133139,0.383539,18.804601
317106,5,0.112794,0.006359,0.30919,0.060658,0.239185,17.469396
331342,10,0.094448,0.034214,1.760791,-0.100877,0.186972,15.671509
147137,9,0.045835,0.018434,0.548915,0.240404,0.209116,17.479823
283368,8,0.141331,0.004333,0.53004,-0.063218,0.068792,12.463186
330498,4,0.096962,0.048916,0.647424,0.168161,0.371301,20.036176
197841,9,0.024085,0.022361,0.37027,0.218719,0.198859,16.517021
130090,3,0.038295,0.003909,0.595582,0.114476,0.236412,18.435304
362758,9,0.081228,0.035123,0.746828,0.013911,0.071977,16.994374
127651,10,0.144897,0.018886,1.586214,-0.16378,0.137456,17.007055
203780,6,0.106624,0.010338,0.514671,-0.116605,0.420095,21.333992
137970,7,0.095089,0.045113,0.621067,-0.038277,0.246481,17.761172
146558,10,0.057922,0.012092,2.159107,0.111919,0.085728,15.702913
317871,9,0.039795,0.008546,0.595501,0.049095,0.490582,18.242602
181585,7,0.03517,0.041423,0.6648,0.019134,0.456887,15.826333
238476,2,0.039713,0.005238,0.671971,0.06,0.141264,20.863582
360431,8,0.117038,0.029926,0.785842,0.198515,0.152409,16.401257
262769,7,0.019233,0.03451,0.6542,-0.014338,0.431024,16.363345
307338,10,0.153905,0.035009,1.099711,0.140054,0.071917,15.785548
109163,7,0.062592,0.026514,0.42321,0.081862,0.041355,17.131722
175584,5,0.117573,0.005327,0.564108,0.140758,0.410476,16.344776
168302,4,0.22478,0.07182,0.653586,0.136785,0.254488,20.547156
193741,6,0.057929,0.023357,0.7779,-0.075895,0.409995,18.136394
328885,5,0.137898,0.017275,0.600639,0.186197,0.611446,17.881259
290721,6,0.021897,0.047066,0.9309,0.264078,0.532901,20.033108
360405,10,0.115566,0.025716,0.576654,-0.166977,0.128019,15.783336
118745,10,0.095921,0.042078,0.982847,0.048796,0.061628,17.042586
305338,5,0.126948,0.006712,0.771033,-0.082937,0.373326,17.893103
347756,2,0.050335,-0.001513,0.571467,0.087515,0.221415,15.915578
364193,9,0.02181,0.001928,0.830057,0.257593,0.165841,16.396383
297510,9,0.01389,0.039803,0.741364,0.043353,0.21865,17.894687
213043,7,0.099984,0.03083,0.724708,0.108324,0.312944,19.384503
353367,6,0.099848,0.028511,0.355085,0.007727,0.678756,20.451976
297097,5,0.063812,0.003845,0.869248,-0.130643,0.20555,21.192133
273667,2,0.081989,0.007985,0.725933,0.145183,0.427942,17.932974
336472,1,0.037559,0.001442,0.453016,0.096927,0.436912,18.201178
401314,8,0.181725,0.02555,0.596244,-0.092796,0.09378,16.166808
168665,2,0.086166,0.00661,0.499819,0.060359,0.10418,15.539311
223909,3,0.088639,0.005223,0.157822,0.169024,0.408316,19.176253
320423,9,0.032897,0.0366,0.595537,0.078372,0.442837,18.075629
331935,1,0.079316,0.002849,0.656872,0.07907,0.108272,18.198551
377864,10,0.05488,0.046911,2.230808,-0.141591,0.153051,16.386314
196483,1,0.087434,0.001029,0.701595,0.062554,0.109186,18.563139
216787,2,0.018526,0.006301,0.6047,0.182521,0.33414,17.167712
176466,7,0.098144,0.022326,0.512821,0.038704,0.26495,16.543165
260176,2,0.021454,0.007807,0.688388,0.179911,0.03884,16.927611
157497,2,0.065319,0.005456,0.456054,0.167249,0.082306,17.019957
362142,7,0.173311,0.009415,0.598892,0.130123,0.123596,17.238011
246671,2,0.056808,0.004895,0.581819,0.092556,0.101065,19.36292
341725,6,0.009103,0.08184,1.00224,0.186759,0.522545,18.846833
214222,9,0.025493,0.015526,0.426664,0.058312,0.176746,16.724433
124078,3,0.098873,-0.000643,0.5701,0.156088,0.446538,18.074332
132192,7,0.108072,0.040753,0.787516,-0.046642,0.105823,16.166245
103097,1,0.078728,0.001273,0.671576,0.06122,0.394864,18.198627
175806,4,0.182119,0.071691,0.36343,0.10973,0.381494,16.600359
399686,9,0.094654,0.037233,0.536337,0.04998,0.244179,16.696172
150038,6,0.053984,0.094627,1.017654,-0.285089,0.09034,16.552545
169388,7,0.127111,0.041217,0.852129,0.002263,0.424847,19.209929
159144,5,0.132964,0.009894,0.509045,-0.087683,0.038024,21.352773
330981,4,0.089073,0.063827,0.496959,0.185024,0.113343,15.584854
107484,5,0.106906,0.006123,0.64076,0.083941,0.409236,17.716674
102642,2,0.055644,0.004016,0.508821,0.188892,0.231405,19.045355
135912,6,0.089409,0.014372,0.798211,-0.24861,0.350897,18.890175
330334,1,0.032771,0.001932,0.523738,0.090976,0.219829,18.868075
381969,4,0.256983,0.04843,0.622408,0.121419,0.565753,17.423408
239127,10,0.103929,0.016517,1.751024,-0.212594,0.039068,15.76636
159689,5,0.157638,0.004086,0.703587,-0.135663,0.619024,20.165946
131178,5,0.053685,0.007047,1.001834,0.027688,0.591141,18.047661
286982,2,0.019391,0.003863,0.513235,0.111787,0.252359,19.179904
374416,10,0.054465,0.032258,2.030875,-0.137638,0.076309,16.160484
219396,7,0.165107,0.019898,0.348718,0.183049,0.254477,18.842132
106258,6,0.008845,0.078614,0.947007,-0.381077,0.652565,18.824653
158990,2,0.068842,0.002483,0.473237,0.215199,0.34852,19.136994
231851,8,0.295889,0.022633,0.384241,0.084303,0.082512,10.668494
321431,2,0.070045,0.007144,0.61082,0.119339,0.40708,18.200891
315166,10,0.092331,0.045995,2.298965,0.090727,0.129362,15.767075
392812,7,0.148664,0.016035,0.655351,0.136274,0.097715,15.747455
226932,3,0.130119,-0.000533,0.452672,0.140139,0.061238,19.117041
402124,5,0.121312,0.012637,0.272289,-0.022336,0.469243,19.576694
102256,3,0.072418,0.004768,0.749652,0.057412,0.456447,19.359697
389801,5,0.160409,0.010545,0.447243,0.06944,0.689725,18.506216
191546,4,0.168019,0.065165,0.470745,0.086276,0.430223,20.709517
334326,9,0.113693,0.004624,0.917658,-0.010997,0.139302,18.503529
195188,3,0.148156,0.002022,0.599811,0.168306,0.283147,18.617177
374072,6,0.048023,0.026295,0.380719,-0.446673,0.721345,21.152045
150081,4,0.11099,0.061417,0.541836,0.020488,0.134443,17.20664
161171,3,0.073293,0.01155,0.405822,0.023664,0.187733,17.030004
154127,2,0.071748,0.005563,0.63436,0.221239,0.269912,16.790948
217868,3,0.129335,0.004944,0.126799,0.038751,0.179512,18.999563
272368,3,0.07377,0.010977,0.584082,0.09289,0.208561,18.268247
107011,7,0.161213,0.033687,0.665473,0.237851,0.443991,16.158925
401979,3,0.074851,0.012137,0.724894,0.09456,0.43794,20.632118
293815,1,0.072549,0.002421,0.560029,0.096854,0.685109,19.065828
119701,9,0.109654,0.028261,0.923548,0.02506,0.36319,16.779097
170472,7,0.095275,0.024186,0.608347,-0.045983,0.206619,16.56883
315985,5,0.056145,0.008968,1.169504,0.022573,0.139381,19.23768
388159,3,0.125719,0.006238,0.071148,0.101268,0.183543,19.813454
300997,6,0.061628,0.069277,1.280074,-0.419846,0.226855,17.949569
300760,5,0.027536,0.012097,0.464542,-0.030076,0.468916,20.811022
351643,1,0.043664,0.002877,0.319909,0.103701,0.67114,18.519291
296196,5,0.157312,0.013308,0.674409,0.006886,0.484857,16.59649
223805,9,0.112261,0.024199,0.477238,-0.042083,0.047364,15.496977
327498,4,0.192248,0.010184,0.685628,0.137326,0.304054,15.679599
204853,5,0.133209,0.002823,0.73604,-0.072299,0.082085,20.474691
172068,6,0.132414,0.075688,1.51416,0.225893,0.033567,16.244168
347769,6,0.05613,0.007408,0.604273,-0.359848,0.147974,19.296813
368717,10,0.120658,0.016089,0.92045,-0.177435,0.180602,16.802738
248841,10,0.055257,0.042189,0.993412,-0.034211,0.087172,16.138959
114753,5,0.152941,0.004132,0.398171,0.08394,0.508242,19.972471
312962,1,0.07065,0.003088,0.389555,0.095732,0.453841,18.580966
177607,3,0.061068,0.005634,0.635715,0.120546,0.131148,19.403198
255213,7,0.15421,0.023764,0.708735,0.096109,0.42907,16.684102
294357,3,0.058242,0.008363,0.711599,0.06804,0.253938,16.890468
123432,2,0.039465,0.002329,0.69716,0.085493,0.027169,16.113601
377227,10,0.103949,0.015093,2.371699,-0.020672,0.11803,16.038907
373348,5,0.072509,0.006109,1.162939,0.076532,0.268277,18.205385
356178,4,0.221833,0.033488,0.731804,-0.047305,0.606462,15.846233
206114,3,0.111796,0.01218,0.112763,-0.019679,0.33816,18.341492
279589,1,0.054236,0.002678,0.574693,0.093775,0.511783,18.374983
121667,10,0.101139,0.019505,1.609843,0.022199,0.127584,16.696435
368370,9,0.062802,0.033624,0.915061,-0.017021,0.194799,19.046763
108436,8,0.230028,0.0018,0.636839,0.078848,0.134096,12.060485
170036,10,0.104427,0.02837,2.431323,0.013031,0.033077,16.661062
123534,6,0.046596,0.067073,0.486305,0.473615,0.315029,17.322476
155242,10,0.08824,0.043652,1.862146,0.002217,0.116471,16.309746
114356,2,0.02683,0.001546,0.533143,0.171771,0.158108,20.605272
196900,6,0.134929,0.002614,0.381546,0.31182,0.806265,16.583828
371596,8,0.308681,0.019978,0.824112,0.035071,0.157351,14.763868
154277,10,0.077578,0.046262,2.134913,-0.10778,0.118411,15.74605
136701,6,0.062567,0.039534,1.121605,-0.439408,0.617043,19.036368
170821,9,0.065471,0.025545,0.518918,0.012185,0.120013,16.767446
304122,2,0.051526,0.005014,0.551906,0.194782,0.225449,16.483744
240970,5,0.102917,0.004929,0.46839,0.017294,0.471291,19.284484
314948,2,0.087298,0.001353,0.721924,0.183917,0.092899,20.872268
362131,9,0.083753,0.011596,0.9183,0.102949,0.267031,15.435396
277210,9,0.107806,0.014509,0.728189,0.239151,0.179942,18.956012
157098,10,0.155058,0.046928,1.973913,-0.039202,0.186781,16.461099
198141,1,0.031661,0.000629,0.403555,0.0626,0.225273,18.943733
371250,5,0.106482,0.006327,0.389185,0.091319,0.516378,20.813811
292208,7,0.06799,0.006292,0.831502,0.30637,0.16968,17.689174
131802,7,0.027499,0.002038,0.817033,0.295416,0.217994,16.127249
294985,4,0.254529,0.051803,0.776616,0.096626,0.267657,16.447763
351375,2,0.041736,-0.001117,0.458816,0.057676,0.295522,21.040778
353608,5,0.022192,0.006106,1.110188,-0.059374,0.663594,19.036767
138062,3,0.156626,0.00309,0.322312,0.042892,0.429847,16.824664
319432,8,0.301768,0.005369,0.629144,0.132061,0.040262,18.102794
266985,9,0.080769,0.022373,0.744293,0.069245,0.313187,18.710851
400461,10,0.063326,0.028655,2.281903,-0.191277,0.120059,16.068455
247171,4,0.252115,0.009452,0.430329,0.040059,0.341589,16.848682
134024,8,0.293772,0.00459,0.429269,0.201113,0.090254,16.984664
179392,1,0.036771,0.00194,0.549777,0.056095,0.224932,18.246921
341676,6,0.071447,0.027843,0.266484,0.315287,0.116548,19.630047
333270,3,0.045017,2.8e-05,0.277969,0.121001,0.182,18.087081
162740,8,0.219925,0.024688,0.764718,0.193766,0.106565,11.445588
365672,5,0.007804,0.002058,1.086467,-0.000137,0.203766,16.904163
217090,3,0.115606,0.010417,0.325468,0.216833,0.266046,20.404905
384208,7,0.028894,0.055215,0.504075,0.216259,0.287634,19.098267
198214,8,0.29086,0.02678,0.363732,0.112483,0.167504,14.787301
120274,10,0.12234,0.026458,1.920835,-0.135708,0.178961,15.705382
102729,9,0.016407,0.038626,0.932048,0.213729,0.264992,17.639706
179516,1,0.048475,0.000602,0.518226,0.056447,0.452108,18.861912
248648,1,0.078456,0.002061,0.238085,0.107284,0.474314,18.47765
253375,7,0.158473,0.058232,0.40646,0.083559,0.378295,17.001184
387697,2,0.067431,-0.001358,0.654101,0.059926,0.046128,17.340766
347741,6,0.110416,0.078765,0.294998,-0.467929,0.698674,17.80165
326532,10,0.137247,0.011096,2.13264,-0.185112,0.189973,16.166791
352531,6,0.071806,0.051298,1.278623,-0.111108,0.579691,16.884294
197955,8,0.104707,0.00269,0.726208,-0.02362,0.118872,11.067604
369217,4,0.129805,0.053431,0.722266,0.07969,0.486918,19.087981
349729,3,0.144518,0.001625,0.389068,0.187275,0.410605,18.749901
226125,8,0.264146,0.020084,0.893642,-0.007374,0.105302,13.510383
366701,10,0.073292,0.044254,1.513052,-0.129613,0.022103,15.920204
219128,10,0.082459,0.043793,1.106068,0.136257,0.075555,16.906944
185091,7,0.128263,0.037086,0.594775,0.07781,0.38592,17.294886
324894,5,0.009957,0.000941,0.74594,0.207823,0.495185,20.447215
376874,8,0.212242,0.015969,0.465231,0.027434,0.085533,18.481055
302943,3,0.112115,0.004025,0.322346,0.117908,0.203311,19.580118
122421,4,0.086766,0.052612,0.68626,0.116709,0.189912,18.818548
396419,1,0.086583,0.000896,0.523037,0.061043,0.596462,17.998928
333116,10,0.126138,0.043346,1.653447,-0.068866,0.082121,16.512818
183895,7,0.072165,0.028293,0.355217,-0.004071,0.287299,19.278478
185783,3,0.1489,0.0109,0.0637,0.135339,0.270954,18.122141
340531,9,0.016146,0.002236,0.465864,0.087107,0.451464,17.408175
282429,4,0.037173,0.033287,0.369199,0.02092,0.215009,21.161917
345574,4,0.139244,0.063501,0.415136,0.208131,0.063843,16.531205
314371,1,0.059658,0.001433,0.437964,0.056079,0.546453,18.906481
101969,2,0.041745,0.003929,0.546755,0.12877,0.348842,15.540874
191398,7,0.043451,0.027848,0.382579,0.195471,0.331106,17.203251
364899,3,0.117087,0.009735,0.479548,0.208973,0.423266,18.350603
341710,8,0.176715,0.02545,0.396464,0.173531,0.05267,18.304437
385421,3,0.080119,0.009971,0.77024,-0.01474,0.273238,16.943728
144048,9,0.09778,0.040087,0.522539,0.22881,0.386249,15.622872
367431,1,0.081371,0.000687,0.540163,0.082802,0.220407,18.011162
360558,1,0.074716,0.000896,0.518617,0.071462,0.707821,18.709824
364768,9,0.081836,0.038133,0.769928,0.059276,0.063403,19.173368
120786,10,0.089585,0.024822,1.486917,0.018549,0.068194,16.090653
162290,2,0.052894,-0.000492,0.70219,0.115793,0.126784,20.800016
162016,7,0.072409,0.0029,0.829594,0.217299,0.087047,18.689097
249733,1,0.038459,0.001334,0.450734,0.082839,0.082135,19.186846
353398,1,0.064706,0.001606,0.345013,0.078231,0.68446,18.228847
317267,4,0.210448,0.004982,0.782543,0.052599,0.565673,15.703069
